hotel_city,hotel_name,hotel_star,hotel_district,hotel_address,hotel_languages,hotel_bbox,hotel_coordinates
Tbilisi,Floor 14 VIP,0,"Vake, Tbilisi City","Ilia Chavchavadze Avenue 75, floor 14, Vake, 0162 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6938802299523', '44.7181866940092'), ('41.7298110630985', '44.7664078456636')]","(41.7118456465254, 44.7422972698364)"
Tbilisi,Home Apartments,0,"Chugureti, Tbilisi City","107 Mikheili Tsinamdzghvrishvili Street , Chugureti, 0167 Tbilisi City, Georgia","Russian, English","[('41.6889532', '44.7840040871026'), ('41.7396566', '44.8109971128974')]","(41.7143049, 44.7975006)"
Tbilisi,3 BR Bright Apt. In Historical Building On Vera,0,"Vera, Tbilisi City","28/47 Ivane Tarkhnishvili Street, Vera, 0175 Tbilisi City, Georgia","Russian, English","[('41.684312230527', '44.7526964711947'), ('41.725277769473', '44.8124455288053')]","(41.704795, 44.782571)"
Tbilisi,Hotel Central,0,"Mtatsminda , Tbilisi City","Shota Rustaveli Avenue 52, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, Georgian","[('41.687580617008', '44.7730316465082'), ('41.717652622992', '44.8089568134918')]","(41.70261662, 44.79099423)"
Tbilisi,apartament,0,"Saburtalo, Tbilisi City","apakidze street 11 saburtalo , Saburtalo, 0171 Tbilisi City, Georgia","Russian, Georgian","[('41.6844977499449', '44.7334319105721'), ('41.7556573654694', '44.8274112489526')]","(41.7200775577071, 44.7804215797623)"
Tbilisi,Ma Xata,0,Tbilisi City,"9 Tezami Street, 0103 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6874541898745', '44.802314'), ('41.705512', '44.8426512009887')]","(41.6964830949373, 44.8224826004944)"
Tbilisi,Q&B Hotel,0,"Chugureti, Tbilisi City","Gabriel Sundukiani street #9, Chugureti, 0102 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6870164925639', '44.7811464541'), ('41.7240075074361', '44.8234815459')]","(41.705512, 44.802314)"
Tbilisi,Apartment Tamarioni,0,"Avlabari, Tbilisi City","Wine Rise #3 Wine Rise #3, Avlabari, 0103 Tbilisi City, Georgia","Russian, English","[('41.6828305063271', '44.7875207662582'), ('41.7012428455547', '44.8373702913524')]","(41.6920366759409, 44.8124455288053)"
Tbilisi,Babilinastan,0,"Mtatsminda , Tbilisi City","Pavle Ingorokva Street 30, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, English","[('41.6903143769009', '44.7713636000002'), ('41.7024664230991', '44.819283')]","(41.6963904, 44.7953233000001)"
Tbilisi,Vortex - City Center,0,"Chugureti, Tbilisi City","57 Dimitri Uznadze Street Floor 2, Chugureti, 0102 Tbilisi City, Georgia","Russian, English","[('41.6939479578378', '44.776962'), ('41.7202600421622', '44.81635')]","(41.707104, 44.796656)"
Tbilisi,Apartment Rustaveli 40,0,"Mtatsminda , Tbilisi City","Shota Rustaveli Avenue 40, Mtatsminda , 0179 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6882869918826', '44.7703628381761'), ('41.7156323168904', '44.8168998220901')]","(41.7019596543865, 44.7936313301331)"
Tbilisi,Deja-View house in city center,0,"Vera, Tbilisi City","Kote Makashvili 9, Vera, 0108 Tbilisi City, Georgia","Russian, English","[('41.6872627334827', '44.7472187158742'), ('41.7190908665173', '44.8263918841258')]","(41.7031768, 44.7868053)"
Tbilisi,LUXURY apartment in old Tbilisi,0,"Avlabari, Tbilisi City","Gutani I Dead End 2a, Avlabari, 0103 Tbilisi City, Georgia","Russian, English","[('41.6752948738195', '44.7883018339053'), ('41.7031894082495', '44.8545218026265')]","(41.6892421410345, 44.8214118182659)"
Tbilisi,Comfortable house in Tbilisi,0,"Saburtalo, Tbilisi City","Pekini Avenue 36 Pekini Avenue, Tbilisi, Georgia., Saburtalo, 0160 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6686935718968', '44.7282413995056'), ('41.7727704281032', '44.8224826004944')]","(41.720732, 44.775362)"
Tbilisi,ParajHouse,0,"Mtatsminda , Tbilisi City","Dimitri Kipiani Street 15, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, English","[('41.6806663343109', '44.7477382121964'), ('41.7133196656891', '44.8382037878036')]","(41.696993, 44.792971)"
Tbilisi,apartment 7,0,"Mtatsminda , Tbilisi City","Vano Sarajishvili Street 7, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6963373029617', '44.7693513801156'), ('41.7074821134703', '44.811819')]","(41.701909708216, 44.7905851900578)"
Tbilisi,Apartment on L.Meskhishvili Turn,0,"Avlabari, Tbilisi City","L.Meskhishvili Turn Building 1 3, Avlabari, 0103 Tbilisi City, Georgia","Russian, English","[('41.6771443468179', '44.7875207662582'), ('41.7157951010138', '44.8413650209278')]","(41.6964697239158, 44.814442893593)"
Tbilisi,✽ -30% ✽Colourful 2Bed apt in the ♥ of old city ✽,0,Tbilisi City,"Shalva Dadiani Street 13, 0105 Tbilisi City, Georgia",,"[('41.662811', '44.779761'), ('41.717933', '44.824159')]","(41.690372, 44.80196)"
Tbilisi,Twins Apartment Belinski 8,0,"Vera, Tbilisi City","8 Belinski Street Floor 3, Appt - 8, Vera, 0108 Tbilisi City, Georgia","Russian, English","[('41.6875884696175', '44.7632516740272'), ('41.7226007215261', '44.8099880343239')]","(41.7050945955718, 44.7866198541756)"
Tbilisi,Tbilisi City Home,0,"Vera, Tbilisi City","8 Iakob Nikoladze Street Floor 4, Apt 10, Vera, 0159 Tbilisi City, Georgia","Russian, Georgian, English","[('41.688008', '44.758537'), ('41.731414', '44.806893')]","(41.709711, 44.782715)"
Tbilisi,Pomegranate in Old Tbilisi,0,Tbilisi City,"Shota Kavlashvili Street 9, apt. 1, 0114 Tbilisi City, Georgia","Russian, English","[('41.6851558046399', '44.7927469202377'), ('41.7025421953601', '44.8186150797623')]","(41.693849, 44.805681)"
Tbilisi,GREEN Studio Apartment,0,Tbilisi City,"54 Lado Asatiani Street, 0105 Tbilisi City, Georgia","Russian, English","[('41.6713085834269', '44.773350885576'), ('41.7072394165731', '44.821555114424')]","(41.689274, 44.797453)"
Tbilisi,Hotel Beaumonde,0,"Mtatsminda , Tbilisi City","Al Chavchavadze Street 11, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6878502288573', '44.7722429037094'), ('41.7111589', '44.8132646083832')]","(41.6995045644287, 44.7927537560463)"
Tbilisi,Old Tbilisi Bright and Modern Apartment,0,"Vera, Tbilisi City","13 Vasil Petriashvili Street, Vera, 0179 Tbilisi City, Georgia","Russian, Georgian, Italian, English","[('41.6886536835789', '44.7556839343027'), ('41.7245845167251', '44.8039011656973')]","(41.706619100152, 44.77979255)"
Tbilisi,Classy Apartments Central,0,"Vera, Tbilisi City","Mikheil Zandukeli Street 11, Vera, 0108 Tbilisi City, Georgia","Russian, English","[('41.6825754797282', '44.696878878357'), ('41.7260332130088', '44.8777315079346')]","(41.7043043463685, 44.7873051931458)"
Tbilisi,Silver Hotel,0,Tbilisi City,"Nakashidzeebi Street 10 , 0105 Tbilisi City, Georgia","Russian, English","[('41.6812326578923', '44.7804719209671'), ('41.7086119947864', '44.8267883062363')]","(41.6949223263394, 44.8036301136017)"
Tbilisi,Boutique Hotel 27+,0,Tbilisi City,"21 Gare-Kakheti, 0144 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6747077', '44.7960604920654'), ('41.7055363', '44.8777315079346')]","(41.690122, 44.836896)"
Tbilisi,Apartments in Ameri Plaza,0,"Saburtalo, Tbilisi City","76a Merab Kostava Street, Saburtalo, 0171 Tbilisi City, Georgia","Russian, Georgian, English","[('41.699055', '44.7415973888856'), ('41.7475293781697', '44.811819')]","(41.7232921890848, 44.7767081944428)"
Tbilisi,Квартира 3 комнатная в центре города,0,"Mtatsminda , Tbilisi City","Леси Украинки 3 9 эт. 13кв, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, Georgian","[('41.6909657909101', '44.78691995'), ('41.7048056090899', '44.80752965')]","(41.6978857, 44.7972248)"
Tbilisi,Luxury Apartment In Old Tbilisi,0,Tbilisi City,"Lado Asatiani Street 38, 0105 Tbilisi City, Georgia","Russian, English","[('41.6707804880581', '44.7866723540368'), ('41.7082511119419', '44.8081936459632')]","(41.6895158, 44.797433)"
Tbilisi,Apartment on Tkvarcheli,0,"Saburtalo, Tbilisi City","2 Tkvarcheli Street kvartira #34, Saburtalo, 0171 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6992425834269', '44.7553964125708'), ('41.7351734165731', '44.8036215874292')]","(41.717208, 44.779509)"
Tbilisi,Yellow Apartment,0,"Mtatsminda , Tbilisi City","Suliko Zghenti street N5 , Mtatsminda, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, English","[('41.6889298358169', '44.7783740400733'), ('41.7083701641831', '44.8056879599267')]","(41.69865, 44.792031)"
Tbilisi,David Apartament,0,Tbilisi City,"41 Ketevan Tsamebuli Street apt 12, 0103 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6554566212378', '44.7818143509262'), ('41.718672095884', '44.8652565582228')]","(41.6870643585609, 44.8235354545745)"
Tbilisi,Guest House Near Opera,0,"Mtatsminda , Tbilisi City","Rezo Tabukashvili Turn 3/Mari Brose str 3, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6884269251885', '44.78609'), ('41.7145158587775', '44.8114421903825')]","(41.701471391983, 44.7987660951912)"
Tbilisi,Tamo's Sweet Home,0,"Chugureti, Tbilisi City","Mose Toidze 31 str., Chugureti, 0102 Tbilisi City, Georgia","Russian, Georgian","[('41.677702230527', '44.7600750625134'), ('41.725277769473', '44.8586989374866')]","(41.70149, 44.809387)"
Tbilisi,Luxury house,0,Tbilisi City,"Khakhuli Street 14, 0131 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6851099', '44.6802639181061'), ('41.9324521', '44.8666200818939')]","(41.808781, 44.773442)"
Tbilisi,Lamzira Apartment,0,Tbilisi City,"Ekimi Lane 3, flat 19, 5/f, , 0148 Tbilisi City, Georgia",,"[('41.6456983152329', '44.776668548584'), ('41.7232696847671', '44.909233451416')]","(41.684484, 44.842951)"
Tbilisi,Kala Apartments,0,Tbilisi City,"Kuftini Street 8 , 0105 Tbilisi City, Georgia","Russian, English","[('41.6735952510182', '44.7791902737298'), ('41.7095260841644', '44.8273962160967')]","(41.6915606675913, 44.8032932449132)"
Tbilisi,Holiday home on Samreklo,0,"Avlabari, Tbilisi City","5 Samreklo II Turn, Avlabari, 0103 Tbilisi City, Georgia","Russian, English, Greek","[('41.68948682', '44.74822445'), ('41.70591338', '44.87833155')]","(41.6977001, 44.813278)"
Tbilisi,Apartment on Gia Chanturia 5,0,"Mtatsminda , Tbilisi City","Gia Chanturia 5, Mtatsminda , 0104 Tbilisi City, Georgia","Russian, English, German","[('41.6909657909101', '44.7942209243774'), ('41.7075146359163', '44.8056256771088')]","(41.6992402134132, 44.7999233007431)"
Tbilisi,Rustaveli Residence Apartment,0,"Mtatsminda , Tbilisi City","Taras Shevchenko Street N1, flat 11, 6th floor, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, Georgian, Italian, English","[('41.677328', '44.774893'), ('41.717928', '44.817493')]","(41.697628, 44.796193)"
Tbilisi,LATE Apartment,0,Tbilisi City,"Lekh Kachinski Street 1, 0144 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6478758646186', '44.731478'), ('41.723069', '44.9344689604492')]","(41.6854724323093, 44.8329734802246)"
Tbilisi,Tiflis View Apartment,0,"Vera, Tbilisi City","Z. Botsvadze street 5, Vera, 0108 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6757257842397', '44.7386026382446'), ('41.7292070619585', '44.8374581336975')]","(41.7024664230991, 44.7880303859711)"
Tbilisi,Georgian House,0,"Avlabari, Tbilisi City","38 vakhtang VI str, Avlabari, 0144 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6845005626605', '44.78910327'), ('41.70504367', '44.8413956161084')]","(41.6947721163303, 44.8152494430542)"
Tbilisi,Apartment on Tabidze,0,Tbilisi City,"ул. Галактиона Табидзе, №9, кв. 21, 0105 Tbilisi City, Georgia","Russian, English","[('41.6813728273304', '44.7883777'), ('41.7020439', '44.8133341984146')]","(41.6917083636652, 44.8008559492073)"
Tbilisi,Shushabandi Apt in Historical Building,0,Tbilisi City,"11 Kikodze Street, 0179 Tbilisi City, Georgia","Russian, English, German","[('41.6776137737996', '44.7735752013168'), ('41.7034062262004', '44.8228547986832')]","(41.69051, 44.798215)"
Tbilisi,Central apartment,0,Tbilisi City,"Ketevan Tsamebuli Avenue, 0103 Tbilisi City, Georgia","Russian, Georgian, English","[('41.650334624565', '44.7762252513123'), ('41.723796674427', '44.8705630874329')]","(41.687065649496, 44.8233941693726)"
Tbilisi,Cozy Baiti in the very heart of Tbilisi,0,Tbilisi City,"Aleksandr Pushkin Street 11, 0105 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6882293252059', '44.7918333885311'), ('41.7001148283883', '44.8130877502263')]","(41.6941720767971, 44.8024605693787)"
Tbilisi,Barso Apartment,0,Tbilisi City,"64 Ketevan Tsamebuli Avenue 64/66, 0103 Tbilisi City, Georgia","Russian, Georgian, English, German","[('41.6695746721629', '44.8053511433347'), ('41.7055055053091', '44.8535540730053')]","(41.687540088736, 44.82945260817)"
Tbilisi,Taso,0,Tbilisi City,"Lado Asatiani Street, Tbilisi, Georgia #8, 0105 Tbilisi City, Georgia","Turkish, Russian","[('41.6720232816944', '44.7804947980851'), ('41.7079541148406', '44.8286995624724')]","(41.6899886982675, 44.8045971802787)"
Tbilisi,Old-Gold Apartment,0,Tbilisi City,"21/14 Abesadze street, 0105 Tbilisi City, Georgia","Russian, English","[('41.6752948738195', '44.7836032194824'), ('41.7076171261805', '44.8238307805176')]","(41.691456, 44.803717)"
Tbilisi,Avlabari Point,0,"Avlabari, Tbilisi City","Gurjaani street 18, Avlabari, 0103 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6576622785905', '44.7632206231356'), ('41.7292401183723', '44.8714670171232')]","(41.6934511984814, 44.8173438201294)"
Tbilisi,Tbilisi Rustaveli,0,"Mtatsminda , Tbilisi City","3 Lesia Ukrainka Street, Mtatsminda , 0108 Tbilisi City, Georgia",,"[('41.6728212', '44.776716'), ('41.723304', '44.8174872')]","(41.6980626, 44.7971016)"
Tbilisi,Falcon Apartments - Meidan Boutique,0,Tbilisi City,"8 Botanikuri Street, 0105 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6730192572448', '44.754141'), ('41.7020919427552', '44.865377')]","(41.6875556, 44.809759)"
Tbilisi,Old town apartments with terrace,0,Tbilisi City,"14 Bolo Rise, 0105 Tbilisi City, Georgia","Russian, Georgian, English, German","[('41.670014', '44.7493817446716'), ('41.710354', '44.8273022553284')]","(41.690184, 44.788342)"
Tbilisi,Apartment Near Parliament,0,"Mtatsminda , Tbilisi City","Shota Rustaveli avenue, 14, floor 2, apartment 10, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, English","[('41.6847884222289', '44.7926174803855'), ('41.7130110571245', '44.8025438189507')]","(41.6988997396767, 44.7975806496681)"
Tbilisi,Modern Avlabari in Old Town,0,"Avlabari, Tbilisi City","Ketevan Tsamebuli Avenue, Tbilisi, Georgia 24, Avlabari, 0103 Tbilisi City, Georgia","Russian, Georgian, English","[('41.681312', '44.792971'), ('41.698606', '44.844657')]","(41.689959, 44.818814)"
Tbilisi,Villa in Tbilisi Center,0,"Vera, Tbilisi City","52 Belinski Street, Vera, 0108 Tbilisi City, Georgia","Russian, Georgian, French, English","[('41.6879006347785', '44.7561638190864'), ('41.7151012170861', '44.8105475306511')]","(41.7015009259323, 44.7833556748687)"
Tbilisi,NEW -30%✾2BR Apt w/ spacious yard | near Vera Park,0,"Vera, Tbilisi City","4 Niko Nikoladze Street, Vera, 0108 Tbilisi City, Georgia",,"[('41.690301', '44.773535'), ('41.724135', '44.803941')]","(41.707218, 44.788738)"
Tbilisi,Lagidze Apartment,0,"Mtatsminda , Tbilisi City","3 Mitropan Laghidze Street 1 Floor, Flat #2, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, English","[('41.689546', '44.7700892'), ('41.7102482', '44.821075')]","(41.6998971, 44.7955821)"
Tbilisi,apartment,0,Tbilisi City,"leonidze street tbilisi leonidze 18 floor 2 flat 3, 0105 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6706872240004', '44.7854430657924'), ('41.713829', '44.808875')]","(41.6922581120002, 44.7971590328962)"
Tbilisi,Old Town Apartment Kostava,0,"Vera, Tbilisi City","46-50 Merab Kostava Street Apartment 23, Vera, 0108 Tbilisi City, Georgia","Russian, English","[('41.6838118188634', '44.7471586377536'), ('41.735572961642', '44.8216945356514')]","(41.7096923902527, 44.7844265867025)"
Tbilisi,Guests'in,0,Tbilisi City,"8 Angia Bochorishvili Street, Commercial N4, 0167 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6790129188088', '44.799035'), ('41.9053830811912', '44.842287')]","(41.792198, 44.820661)"
Tbilisi,Heart of Downtown Freedom Square,0,Tbilisi City,"11/11 Galaktion Tabidze Street, 0105 Tbilisi City, Georgia","Russian, Georgian, English","[('41.682321', '44.7776788325409'), ('41.700505', '44.8243991674591')]","(41.691413, 44.801039)"
Tbilisi,Opera Apartment Very Heart Of Tbilisi,0,"Mtatsminda , Tbilisi City","6 Vaso Abashidze Street flat 18, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, Georgian, English","[('41.690102', '44.728501'), ('41.711278', '44.865377')]","(41.70069, 44.796939)"
Tbilisi,Luxury Three Bedroom Apartment,0,"Avlabari, Tbilisi City","47 Telavi Street, Avlabari, 1234 Tbilisi City, Georgia","Russian, English","[('41.6848968507775', '44.7971069812775'), ('41.6980905492225', '44.8523034187223')]","(41.6914937, 44.8247051999999)"
Tbilisi,Tata's art house,0,"Mtatsminda , Tbilisi City","Mitropan Laghidze St 10, Mtatsminda , 0108 Tbilisi City, Georgia","Russian, English","[('41.6783833370934', '44.778109296914'), ('41.7200775577071', '44.8130197882301')]","(41.6992304474003, 44.795564542572)"
Tbilisi,Nana's Apartment,0,Tbilisi City,"1 Lekh Kachinski Street, 0126 Tbilisi City, Georgia","Russian, Georgian, English","[('41.6425024825159', '44.7348741906128'), ('41.7290553267983', '44.9313557428874')]","(41.6857789046571, 44.8331149667501)"
Tbilisi,Abashidze Apartment,0,"Vake, Tbilisi City","Irakli Abashidze Street 34/36 , floor 7, apart 15a, Vake, 0179 Tbilisi City, Georgia","Russian, English","[('41.684037642594', '44.706857'), ('41.731662357406', '44.821075')]","(41.70785, 44.763966)"
Tbilisi,T2&T3 Rooms Levanto,0,"Vera, Tbilisi City","Tamar Chovelidze Street, (Belinsky Street) 8, apartment N1, Vera, 0108 Tbilisi City, Georgia","Ukrainian, Russian, English","[('41.6881232680851', '44.759704'), ('41.7220247319149', '44.813276')]","(41.705074, 44.78649)"
Tbilisi,Panorama,0,"Mtatsminda , Tbilisi City","Shota Rustaveli Avenue Shota Rustaveli avn #1,Entrance 2nd, Floor 7th, Flat 41a, Mtatsminda , 0105 Tbilisi City, Georgia","Russian, English","[('41.689088256064', '44.7891506564364'), ('41.7006367920951', '44.8124455288053')]","(41.6948625240795, 44.8007980926209)"
Tbilisi,Old Tbilisi Narikala Apartment,0,Tbilisi City,"Lado Asatiani Street 20, apartment 14, 0105 Tbilisi City, Georgia","Ukrainian, Russian, English","[('41.6770359948837', '44.79357'), ('41.7014130351203', '44.8131233420662')]","(41.689224515002, 44.8033466710331)"
Tbilisi,Old Town from Terrace,0,Tbilisi City,"Amaghleba Street 11, 0105 Tbilisi City, Georgia","Russian, English","[('41.6787956768881', '44.775251515197'), ('41.7012428455547', '44.8146146759186')]","(41.6900192612214, 44.7949330955578)"
